Sample	Eukaryotic_taxonomy	Bacterial_taxonomy	Count
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.87),f:Ruminococcaceae(0.87),g:Ruminococcus(0.60),s:uncultured bacterium(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.88),f:Ruminococcaceae(0.88),g:Faecalibacterium(0.88),s:uncultured bacterium(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.91),f:Oscillospiraceae(0.90),g:Colidextribacter(0.90),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.93),f:Ruminococcaceae(0.71),g:Faecalibacterium(0.65),s:uncultured bacterium(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.93),f:Ruminococcaceae(0.93),g:Faecalibacterium(0.93),s:uncultured bacterium(0.93)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.99),f:Ruminococcaceae(0.86),g:Faecalibacterium(0.76),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:[Eubacterium] coprostanoligenes group(0.41),g:uncultured bacterium(0.41)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.78),g:Ruminococcus(0.56),s:uncultured bacterium(0.78)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.93),g:Faecalibacterium(0.93),s:uncultured bacterium(0.72)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.98),g:Faecalibacterium(0.97),s:uncultured bacterium(0.95)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.98),g:Ruminococcus(0.97),s:uncultured bacterium(0.96)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.99),g:Faecalibacterium(0.89),s:uncultured bacterium(0.95)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(0.87),s:uncultured bacterium(0.97)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Ruminococcus(0.99),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Fusobacteriota(1.00),c:Fusobacteriia(1.00),o:Fusobacteriales(1.00),f:Leptotrichiaceae(1.00),g:Hypnocyclicus(1.00),s:uncultured Fusobacteria bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:uncultured bacterium(0.95)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(0.78),c:Gammaproteobacteria(0.78),o:Burkholderiales(0.77),f:Comamonadaceae(0.77),g:Giesbergeria(0.27),s:uncultured bacterium(0.76)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(0.94),c:Gammaproteobacteria(0.94),o:Pseudomonadales(0.92),f:Moraxellaceae(0.92),g:Enhydrobacter(0.91),s:uncultured bacterium(0.33)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.95),f:Comamonadaceae(0.95),g:Giesbergeria(0.31),s:uncultured bacterium(0.70)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.96),f:Comamonadaceae(0.96),g:Rhodoferax(0.40),s:Curvibacter sp. IMCC12816(0.14)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Aquaspirillaceae(0.97),g:Rivicola(0.97),s:Rivicola pingtungensis(0.34)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Comamonas(0.72),s:uncultured bacterium(0.55)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Polaromonas(0.90),s:uncultured bacterium(0.66)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Rhodoferax(0.84),s:uncultured bacterium(0.95)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Hydrogenophilaceae(0.12),g:uncultured(0.40),s:uncultured bacterium(0.54)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Oxalobacteraceae(0.17),g:Noviherbaspirillum(0.05),s:uncultured bacterium(0.74)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.68),g:Azovibrio(0.65),s:uncultured Rhodocyclaceae bacterium(0.65)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.89),g:Uliginosibacterium(0.29),s:uncultured bacterium(0.54)	1
WWRhodo	k:Eukaryota(1.00),p:Discoba(1.00),c:Jakobida(1.00),o:uncultured dinoflagellate(1.00)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Enhydrobacter(1.00),s:Hydra vulgaris(0.73)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Propionibacteriales(1.00),f:Propionibacteriaceae(1.00),g:Cutibacterium(1.00),s:uncultured bacterium(0.20)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:unidentified(0.25)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:Paludibacter(1.00),s:uncultured bacterium(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.15),s:uncultured proteobacterium(0.03)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.53),s:uncultured bacterium(0.59)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.71),s:Arcobacter sp. R-28214(0.71)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(1.00),s:uncultured Arcobacter sp.(0.92)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Cyanobacteria(0.90),c:Cyanobacteriia(0.90),o:Chloroplast(0.90),f:Rhodomonas salina(0.66)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.86),o:Lactobacillales(0.83),f:Streptococcaceae(0.83),g:Lactococcus(0.76),s:uncultured bacterium(0.73)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.95),o:Lactobacillales(0.95),f:Streptococcaceae(0.94),g:Lactococcus(0.94),s:uncultured bacterium(0.50)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.96),o:Lactobacillales(0.96),f:Streptococcaceae(0.96),g:Streptococcus(0.96),s:uncultured bacterium(0.88)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.99),o:Lactobacillales(0.98),f:Streptococcaceae(0.98),g:Streptococcus(0.87),s:uncultured bacterium(0.58)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(0.99),g:Lactococcus(0.99),s:uncultured Lactococcus sp.(0.44)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:Lactococcus lactis(0.26)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:Lactococcus lactis(0.48)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:Lactococcus lactis(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:uncultured Lactococcus sp.(0.62)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Streptococcus(1.00),s:unidentified(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.80),o:Oscillospirales(0.55),f:Ruminococcaceae(0.54),g:Ruminococcus(0.54),s:uncultured bacterium(0.93)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia vadinBB60 group(1.00),f:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.91),f:Lachnospiraceae(0.91),g:Fusicatenibacter(0.85),s:uncultured bacterium(0.46)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.92),f:Lachnospiraceae(0.92),g:[Eubacterium] eligens group(0.71),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.96),f:Lachnospiraceae(0.96),g:[Eubacterium] oxidoreducens group(0.19),s:uncultured organism(0.19)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.76),f:UCG-010(0.74),g:uncultured bacterium(0.72)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.86),f:Oscillospiraceae(0.41),g:UCG-005(0.37),s:uncultured bacterium(0.92)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.88),f:UCG-010(0.42),g:uncultured bacterium(0.36)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.70),g:Faecalibacterium(0.45),s:uncultured bacterium(0.68)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.91),g:Faecalibacterium(0.87),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(0.95),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:UCG-010(1.00),g:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:Saccharimonadaceae(0.68),g:TM7a(0.49),s:uncultured bacterium(0.66)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.96),f:Burkholderiaceae(0.34),g:Burkholderia-Caballeronia-Paraburkholderia(0.34),s:Burkholderia cenocepacia(0.24)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.79),c:Rhizaria(0.22),o:Retaria(0.09),f:Acantharia(0.04),g:Acantharea Group II(0.04),s:uncultured eukaryote(0.16)	k:Bacteria(1.00),p:Synergistota(0.03),c:Synergistia(0.03),o:Synergistales(0.03),f:Synergistaceae(0.03),g:Fretibacterium(0.03),s:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Propionibacteriales(1.00),f:Propionibacteriaceae(1.00),g:Cutibacterium(1.00),s:uncultured bacterium(0.20)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.76),g:Pseudarcobacter(0.25),s:uncultured bacterium(0.56)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.53),s:uncultured bacterium(0.59)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(1.00),s:uncultured Arcobacter sp.(0.92)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.98),o:Lactobacillales(0.98),f:Streptococcaceae(0.98),g:Streptococcus(0.98),s:uncultured bacterium(0.84)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(0.99),g:Lactococcus(0.99),s:uncultured Lactococcus sp.(0.44)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Lactococcus(1.00),s:Lactococcus lactis(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Streptococcus(1.00),s:unidentified(0.99)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(1.00)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.91),f:Lachnospiraceae(0.91),g:Fusicatenibacter(0.85),s:uncultured bacterium(0.46)	1
WWRhodo	k:Eukaryota(1.00),p:SAR(0.82),c:Alveolata(0.82),o:Ciliophora(0.82),f:Intramacronucleata(0.82),g:Conthreep(0.82),s:Oligohymenophorea(0.82)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.76),f:UCG-010(0.74),g:uncultured bacterium(0.72)	1
